2017-01-01 4:00,115,9,48,0
2017-01-01 4:00,116,1,0.005,0
2017-01-01 4:00,116,3,0.056,0
2017-01-01 4:00,116,5,1.1,0
2017-01-01 4:00,116,6,0.002,0
2017-01-01 4:00,116,8,67,0
2017-01-01 4:00,116,9,48,0
2017-01-01 4:00,117,1,0.006,0
2017-01-01 4:00,117,3,0.035,0
2017-01-01 4:00,117,5,1.1,0
2017-01-01 4:00,117,6,0.003,0
2017-01-01 4:00,117,8,74,0
2017-01-01 4:00,117,9,49,0
2017-01-01 4:00,118,1,0.004,0
2017-01-01 4:00,118,3,0.051,0
2017-01-01 4:00,118,5,1.1,0
2017-01-01 4:00,118,6,0.001,0
2017-01-01 4:00,118,8,62,0
2017-01-01 4:00,118,9,42,0
2017-01-01 4:00,119,1,0.004,0
2017-01-01 4:00,119,3,0.028,0
2017-01-01 4:00,119,5,1.6,0
2017-01-01 4:00,119,6,0.004,0
2017-01-01 4:00,119,8,60,0
2017-01-01 4:00,119,9,42,0
2017-01-01 4:00,120,1,0.005,0
2017-01-01 4:00,120,3,0.049,0
2017-01-01 4:00,120,5,1.1,0
2017-01-01 4:00,120,6,0.003,0
2017-01-01 4:00,120,8,59,0
2017-01-01 4:00,120,9,45,0
2017-01-01 4:00,121,1,0.005,0
2017-01-01 4:00,121,3,0.061,0
2017-01-01 4:00,121,5,1.6,0
2017-01-01 4:00,121,6,0.003,0
2017-01-01 4:00,121,8,67,0
2017-01-01 4:00,121,9,48,0
2017-01-01 4:00,122,1,0.005,0
2017-01-01 4:00,122,3,0.035,0
2017-01-01 4:00,122,5,1.2,0
2017-01-01 4:00,122,6,0.004,0
2017-01-01 4:00,122,8,70,0
2017-01-01 4:00,122,9,43,0
2017-01-01 4:00,123,1,0.004,0
2017-01-01 4:00,123,3,0.031,0
2017-01-01 4:00,123,5,0.7,0
2017-01-01 4:00,123,6,0.002,0
2017-01-01 4:00,123,8,73,0
2017-01-01 4:00,123,9,40,0
2017-01-01 4:00,124,1,0.005,0
2017-01-01 4:00,124,3,0.03,0
2017-01-01 4:00,124,5,1.4,0
2017-01-01 4:00,124,6,0.002,0
2017-01-01 4:00,124,8,49,0
2017-01-01 4:00,124,9,38,0
2017-01-01 4:00,125,1,0.003,0
2017-01-01 4:00,125,3,0.035,0
2017-01-01 4:00,125,5,0.8,0
2017-01-01 4:00,125,6,0.002,0
2017-01-01 4:00,125,8,66,0
2017-01-01 4:00,125,9,48,0
2017-01-01 5:00,101,1,0.003,0
2017-01-01 5:00,101,3,0.046,0
2017-01-01 5:00,101,5,1.1,0
2017-01-01 5:00,101,6,0.002,0
2017-01-01 5:00,101,8,70,0
2017-01-01 5:00,101,9,61,0
2017-01-01 5:00,102,1,0.004,0
2017-01-01 5:00,102,3,0.05,0
2017-01-01 5:00,102,5,1.1,0
2017-01-01 5:00,102,6,0.002,0
2017-01-01 5:00,102,8,66,0
2017-01-01 5:00,102,9,55,0
2017-01-01 5:00,103,1,0.004,0
2017-01-01 5:00,103,3,0.031,0
2017-01-01 5:00,103,5,1.1,0
2017-01-01 5:00,103,6,0.001,0
2017-01-01 5:00,103,8,62,0
2017-01-01 5:00,103,9,59,0
2017-01-01 5:00,104,1,0.004,0
2017-01-01 5:00,104,3,0.038,0
2017-01-01 5:00,104,5,0.5,0
2017-01-01 5:00,104,6,0.003,0
2017-01-01 5:00,104,8,57,0
2017-01-01 5:00,104,9,31,0
2017-01-01 5:00,105,1,0.004,0
2017-01-01 5:00,105,3,0.035,0
2017-01-01 5:00,105,5,0.8,0
2017-01-01 5:00,105,6,0.004,0
2017-01-01 5:00,105,8,72,0
2017-01-01 5:00,105,9,38,0
2017-01-01 5:00,106,1,0.004,0
2017-01-01 5:00,106,3,0.051,0
2017-01-01 5:00,106,5,1.3,0
2017-01-01 5:00,106,6,0.003,0
2017-01-01 5:00,106,8,65,0
2017-01-01 5:00,106,9,58,0
2017-01-01 5:00,107,1,0.004,0
2017-01-01 5:00,107,3,0.034,0
2017-01-01 5:00,107,5,0.7,0
2017-01-01 5:00,107,6,0.002,0
2017-01-01 5:00,107,8,61,0
2017-01-01 5:00,107,9,38,0
2017-01-01 5:00,108,1,0.004,0
2017-01-01 5:00,108,3,0.037,0
2017-01-01 5:00,108,5,0.8,0
2017-01-01 5:00,108,6,0.003,0
2017-01-01 5:00,108,8,67,0
2017-01-01 5:00,108,9,62,0
2017-01-01 5:00,109,1,0.004,0
2017-01-01 5:00,109,3,0.042,0
2017-01-01 5:00,109,5,1.1,0
2017-01-01 5:00,109,6,0.002,0
2017-01-01 5:00,109,8,68,0
2017-01-01 5:00,109,9,59,0
2017-01-01 5:00,110,1,0.005,0
2017-01-01 5:00,110,3,0.038,0
2017-01-01 5:00,110,5,0.9,0
2017-01-01 5:00,110,6,0.002,0
2017-01-01 5:00,110,8,59,0
2017-01-01 5:00,110,9,62,9
2017-01-01 5:00,111,1,0.005,0
2017-01-01 5:00,111,3,0.043,0
2017-01-01 5:00,111,5,1,0
2017-01-01 5:00,111,6,0.002,0
2017-01-01 5:00,111,8,45,0
2017-01-01 5:00,111,9,38,0
2017-01-01 5:00,112,1,0.004,0
2017-01-01 5:00,112,3,0.041,0
2017-01-01 5:00,112,5,1,0
2017-01-01 5:00,112,6,0.001,0
2017-01-01 5:00,112,8,63,0
2017-01-01 5:00,112,9,51,0
2017-01-01 5:00,113,1,0.005,0
2017-01-01 5:00,113,3,0.048,0
2017-01-01 5:00,113,5,0.9,0
2017-01-01 5:00,113,6,0.002,0
2017-01-01 5:00,113,8,58,0
2017-01-01 5:00,113,9,28,0
2017-01-01 5:00,114,1,0.008,0
2017-01-01 5:00,114,3,0.042,0
2017-01-01 5:00,114,5,1.3,0
2017-01-01 5:00,114,6,0.002,0
2017-01-01 5:00,114,8,71,0
2017-01-01 5:00,114,9,58,0
2017-01-01 5:00,115,1,0.005,0
2017-01-01 5:00,115,3,0.042,0
2017-01-01 5:00,115,5,1.1,0
2017-01-01 5:00,115,6,0.002,0
2017-01-01 5:00,115,8,70,0
2017-01-01 5:00,115,9,49,0
2017-01-01 5:00,116,1,0.006,0
2017-01-01 5:00,116,3,0.051,0
2017-01-01 5:00,116,5,1.1,0
2017-01-01 5:00,116,6,0.001,0
2017-01-01 5:00,116,8,64,0
2017-01-01 5:00,116,9,47,0
2017-01-01 5:00,117,1,0.006,0
2017-01-01 5:00,117,3,0.035,0
2017-01-01 5:00,117,5,1.1,0
2017-01-01 5:00,117,6,0.003,0
2017-01-01 5:00,117,8,69,0
2017-01-01 5:00,117,9,43,0
2017-01-01 5:00,118,1,0.003,0
2017-01-01 5:00,118,3,0.047,0
2017-01-01 5:00,118,5,1.1,0
2017-01-01 5:00,118,6,0.001,0
2017-01-01 5:00,118,8,60,0
2017-01-01 5:00,118,9,40,0
2017-01-01 5:00,119,1,0.005,0
2017-01-01 5:00,119,3,0.027,0
2017-01-01 5:00,119,5,1.7,0
2017-01-01 5:00,119,6,0.004,0
2017-01-01 5:00,119,8,58,0
2017-01-01 5:00,119,9,56,0
2017-01-01 5:00,120,1,0.005,0
2017-01-01 5:00,120,3,0.052,0
2017-01-01 5:00,120,5,1.2,0
2017-01-01 5:00,120,6,0.002,0
2017-01-01 5:00,120,8,59,0
2017-01-01 5:00,120,9,46,0
2017-01-01 5:00,121,1,0.005,0
2017-01-01 5:00,121,3,0.061,0
2017-01-01 5:00,121,5,1.4,0
2017-01-01 5:00,121,6,0.003,0
2017-01-01 5:00,121,8,62,0
2017-01-01 5:00,121,9,47,0
2017-01-01 5:00,122,1,0.005,0
2017-01-01 5:00,122,3,0.033,0
2017-01-01 5:00,122,5,1.7,0
2017-01-01 5:00,122,6,0.005,0
2017-01-01 5:00,122,8,65,0
2017-01-01 5:00,122,9,41,0
2017-01-01 5:00,123,1,0.005,0
2017-01-01 5:00,123,3,0.032,0
2017-01-01 5:00,123,5,0.8,0
2017-01-01 5:00,123,6,0.002,0
2017-01-01 5:00,123,8,64,0
2017-01-01 5:00,123,9,51,0
2017-01-01 5:00,124,1,0.005,0
2017-01-01 5:00,124,3,0.028,0
2017-01-01 5:00,124,5,1.3,0
2017-01-01 5:00,124,6,0.003,0
2017-01-01 5:00,124,8,53,0
2017-01-01 5:00,124,9,31,0
2017-01-01 5:00,125,1,0.004,0
2017-01-01 5:00,125,3,0.032,0
2017-01-01 5:00,125,5,0.8,0
2017-01-01 5:00,125,6,0.002,0
2017-01-01 5:00,125,8,60,0
2017-01-01 5:00,125,9,44,0
2017-01-01 6:00,101,1,0.003,0
2017-01-01 6:00,101,3,0.049,0
2017-01-01 6:00,101,5,1.1,0
2017-01-01 6:00,101,6,0.002,0
2017-01-01 6:00,101,8,66,0
2017-01-01 6:00,101,9,57,0
2017-01-01 6:00,102,1,0.005,0
2017-01-01 6:00,102,3,0.05,0
2017-01-01 6:00,102,5,1.1,0
2017-01-01 6:00,102,6,0.002,0
2017-01-01 6:00,102,8,70,0
2017-01-01 6:00,102,9,56,0
2017-01-01 6:00,103,1,0.004,0
2017-01-01 6:00,103,3,0.032,0
2017-01-01 6:00,103,5,1.3,0
2017-01-01 6:00,103,6,0.002,0
2017-01-01 6:00,103,8,66,0
2017-01-01 6:00,103,9,61,0
2017-01-01 6:00,104,1,0.005,0
2017-01-01 6:00,104,3,0.05,0
2017-01-01 6:00,104,5,1.1,0
2017-01-01 6:00,104,6,0.003,0
2017-01-01 6:00,104,8,56,0
2017-01-01 6:00,104,9,35,0
2017-01-01 6:00,105,1,0.004,0
2017-01-01 6:00,105,3,0.034,0
2017-01-01 6:00,105,5,0.7,0
2017-01-01 6:00,105,6,0.004,0
2017-01-01 6:00,105,8,70,0
2017-01-01 6:00,105,9,38,0
2017-01-01 6:00,106,1,0.004,0
2017-01-01 6:00,106,3,0.049,0
2017-01-01 6:00,106,5,1.2,0
2017-01-01 6:00,106,6,0.003,0
2017-01-01 6:00,106,8,64,0
2017-01-01 6:00,106,9,58,0
2017-01-01 6:00,107,1,0.004,0
2017-01-01 6:00,107,3,0.04,0
2017-01-01 6:00,107,5,1,0
2017-01-01 6:00,107,6,0.002,0
2017-01-01 6:00,107,8,60,0
2017-01-01 6:00,107,9,36,0
2017-01-01 6:00,108,1,0.004,0
2017-01-01 6:00,108,3,0.038,0
2017-01-01 6:00,108,5,0.8,0
2017-01-01 6:00,108,6,0.003,0
2017-01-01 6:00,108,8,69,0
2017-01-01 6:00,108,9,63,0
2017-01-01 6:00,109,1,0.006,0
2017-01-01 6:00,109,3,0.039,0
2017-01-01 6:00,109,5,1,0
2017-01-01 6:00,109,6,0.002,0
2017-01-01 6:00,109,8,67,0
2017-01-01 6:00,109,9,57,0
2017-01-01 6:00,110,1,0.005,0
2017-01-01 6:00,110,3,0.039,0
2017-01-01 6:00,110,5,0.9,0
2017-01-01 6:00,110,6,0.002,0
2017-01-01 6:00,110,8,61,0
2017-01-01 6:00,110,9,56,0
2017-01-01 6:00,111,1,0.004,0
2017-01-01 6:00,111,3,0.04,0
2017-01-01 6:00,111,5,0.8,0
2017-01-01 6:00,111,6,0.002,0
2017-01-01 6:00,111,8,51,0
2017-01-01 6:00,111,9,34,0
2017-01-01 6:00,112,1,0.004,0
2017-01-01 6:00,112,3,0.041,0
2017-01-01 6:00,112,5,0.9,0
2017-01-01 6:00,112,6,0.001,0
2017-01-01 6:00,112,8,63,0
2017-01-01 6:00,112,9,52,0
2017-01-01 6:00,113,1,0.004,0
2017-01-01 6:00,113,3,0.047,0
2017-01-01 6:00,113,5,0.9,0
2017-01-01 6:00,113,6,0.002,0
2017-01-01 6:00,113,8,54,0
2017-01-01 6:00,113,9,28,0
2017-01-01 6:00,114,1,0.007,0
2017-01-01 6:00,114,3,0.045,0
2017-01-01 6:00,114,5,1.3,0
2017-01-01 6:00,114,6,0.002,0
2017-01-01 6:00,114,8,74,0
2017-01-01 6:00,114,9,58,0
2017-01-01 6:00,115,1,0.005,0
2017-01-01 6:00,115,3,0.04,0
2017-01-01 6:00,115,5,1.2,0
2017-01-01 6:00,115,6,0.002,0
2017-01-01 6:00,115,8,73,0
2017-01-01 6:00,115,9,48,0
2017-01-01 6:00,116,1,0.006,0
2017-01-01 6:00,116,3,0.049,0
2017-01-01 6:00,116,5,1,0
2017-01-01 6:00,116,6,0.001,0
2017-01-01 6:00,116,8,71,0
2017-01-01 6:00,116,9,43,0
2017-01-01 6:00,117,1,0.006,0
2017-01-01 6:00,117,3,0.032,0
2017-01-01 6:00,117,5,1.1,0
2017-01-01 6:00,117,6,0.003,0
2017-01-01 6:00,117,8,64,0
2017-01-01 6:00,117,9,45,0
2017-01-01 6:00,118,1,0.003,0
2017-01-01 6:00,118,3,0.048,0
2017-01-01 6:00,118,5,1.1,0
2017-01-01 6:00,118,6,0.001,0
2017-01-01 6:00,118,8,59,0
2017-01-01 6:00,118,9,39,0
2017-01-01 6:00,119,1,0.004,0
2017-01-01 6:00,119,3,0.027,0
2017-01-01 6:00,119,5,1.4,0
2017-01-01 6:00,119,6,0.004,0
2017-01-01 6:00,119,8,58,0
2017-01-01 6:00,119,9,51,0
2017-01-01 6:00,120,1,0.005,0
2017-01-01 6:00,120,3,0.049,0
2017-01-01 6:00,120,5,1.2,0
2017-01-01 6:00,120,6,0.003,0
2017-01-01 6:00,120,8,62,0
2017-01-01 6:00,120,9,48,0
2017-01-01 6:00,121,1,0.005,0
2017-01-01 6:00,121,3,0.061,0
2017-01-01 6:00,121,5,1.4,0
2017-01-01 6:00,121,6,0.003,0
2017-01-01 6:00,121,8,63,0
2017-01-01 6:00,121,9,51,0
2017-01-01 6:00,122,1,0.005,0
2017-01-01 6:00,122,3,0.032,0
2017-01-01 6:00,122,5,2.3,9
2017-01-01 6:00,122,6,0.004,0
2017-01-01 6:00,122,8,71,0
2017-01-01 6:00,122,9,39,0
2017-01-01 6:00,123,1,0.004,0
2017-01-01 6:00,123,3,0.03,0
2017-01-01 6:00,123,5,0.7,0
2017-01-01 6:00,123,6,0.002,0
2017-01-01 6:00,123,8,64,0
2017-01-01 6:00,123,9,56,0
2017-01-01 6:00,124,1,0.005,0
2017-01-01 6:00,124,3,0.026,0
2017-01-01 6:00,124,5,1.2,0
2017-01-01 6:00,124,6,0.002,0
2017-01-01 6:00,124,8,47,0
2017-01-01 6:00,124,9,45,0
2017-01-01 6:00,125,1,0.003,0
2017-01-01 6:00,125,3,0.029,0
2017-01-01 6:00,125,5,0.8,0
2017-01-01 6:00,125,6,0.002,0
2017-01-01 6:00,125,8,67,0
2017-01-01 6:00,125,9,38,0
2017-01-01 7:00,101,1,0.003,0
2017-01-01 7:00,101,3,0.045,0
2017-01-01 7:00,101,5,1,0
2017-01-01 7:00,101,6,0.002,0
2017-01-01 7:00,101,8,71,0
2017-01-01 7:00,101,9,60,0
2017-01-01 7:00,102,1,0.004,0
2017-01-01 7:00,102,3,0.05,0
2017-01-01 7:00,102,5,1,0
2017-01-01 7:00,102,6,0.002,0
2017-01-01 7:00,102,8,69,0
2017-01-01 7:00,102,9,58,0
2017-01-01 7:00,103,1,0.004,0
2017-01-01 7:00,103,3,0.032,0
2017-01-01 7:00,103,5,1.2,0
2017-01-01 7:00,103,6,0.001,0
2017-01-01 7:00,103,8,65,0
2017-01-01 7:00,103,9,58,0
2017-01-01 7:00,104,1,0.004,0
2017-01-01 7:00,104,3,0.036,0
2017-01-01 7:00,104,5,0.5,0
2017-01-01 7:00,104,6,0.003,0
2017-01-01 7:00,104,8,52,0
2017-01-01 7:00,104,9,30,0
2017-01-01 7:00,105,1,0.005,0
2017-01-01 7:00,105,3,0.036,0
2017-01-01 7:00,105,5,0.8,0
2017-01-01 7:00,105,6,0.004,0
2017-01-01 7:00,105,8,76,0
2017-01-01 7:00,105,9,48,0
2017-01-01 7:00,106,1,0.004,0
2017-01-01 7:00,106,3,0.047,0
2017-01-01 7:00,106,5,1.1,0
2017-01-01 7:00,106,6,0.003,0
2017-01-01 7:00,106,8,63,0
2017-01-01 7:00,106,9,56,0
2017-01-01 7:00,107,1,0.004,0
2017-01-01 7:00,107,3,0.038,0
2017-01-01 7:00,107,5,0.9,0
2017-01-01 7:00,107,6,0.002,0
2017-01-01 7:00,107,8,56,0
2017-01-01 7:00,107,9,36,0
2017-01-01 7:00,108,1,0.004,0
2017-01-01 7:00,108,3,0.036,0
2017-01-01 7:00,108,5,0.8,0
2017-01-01 7:00,108,6,0.003,0
2017-01-01 7:00,108,8,71,0
2017-01-01 7:00,108,9,63,0
2017-01-01 7:00,109,1,0.005,0
2017-01-01 7:00,109,3,0.039,0
2017-01-01 7:00,109,5,1,0
2017-01-01 7:00,109,6,0.002,0
2017-01-01 7:00,109,8,71,0
2017-01-01 7:00,109,9,49,0
2017-01-01 7:00,110,1,0.006,0
2017-01-01 7:00,110,3,0.041,0
2017-01-01 7:00,110,5,1.1,0
2017-01-01 7:00,110,6,0.002,0
2017-01-01 7:00,110,8,75,0
2017-01-01 7:00,110,9,52,0
2017-01-01 7:00,111,1,0.004,0
2017-01-01 7:00,111,3,0.04,0
2017-01-01 7:00,111,5,0.9,0
2017-01-01 7:00,111,6,0.002,0
2017-01-01 7:00,111,8,57,0
2017-01-01 7:00,111,9,31,0
2017-01-01 7:00,112,1,0.004,0
2017-01-01 7:00,112,3,0.041,0
2017-01-01 7:00,112,5,0.9,0
2017-01-01 7:00,112,6,0.002,0
2017-01-01 7:00,112,8,64,0
2017-01-01 7:00,112,9,52,0
2017-01-01 7:00,113,1,0.005,0
2017-01-01 7:00,113,3,0.047,0
2017-01-01 7:00,113,5,0.9,0
2017-01-01 7:00,113,6,0.002,0
2017-01-01 7:00,113,8,60,0
2017-01-01 7:00,113,9,25,0
2017-01-01 7:00,114,1,0.008,0
2017-01-01 7:00,114,3,0.047,0
2017-01-01 7:00,114,5,1.4,0
2017-01-01 7:00,114,6,0.002,0
2017-01-01 7:00,114,8,77,0
2017-01-01 7:00,114,9,64,0
2017-01-01 7:00,115,1,0.005,0
2017-01-01 7:00,115,3,0.04,0
2017-01-01 7:00,115,5,1.1,0
2017-01-01 7:00,115,6,0.002,0
2017-01-01 7:00,115,8,73,0
2017-01-01 7:00,115,9,48,0
2017-01-01 7:00,116,1,0.007,0
2017-01-01 7:00,116,3,0.05,0
2017-01-01 7:00,116,5,1.1,0
2017-01-01 7:00,116,6,0.001,0
2017-01-01 7:00,116,8,70,0
2017-01-01 7:00,116,9,41,0
2017-01-01 7:00,117,1,0.006,0
2017-01-01 7:00,117,3,0.032,0
2017-01-01 7:00,117,5,1.1,0
2017-01-01 7:00,117,6,0.003,0
2017-01-01 7:00,117,8,61,0
2017-01-01 7:00,117,9,42,0
2017-01-01 7:00,118,1,0.004,0
2017-01-01 7:00,118,3,0.05,0
2017-01-01 7:00,118,5,1.2,0
2017-01-01 7:00,118,6,0.001,0
2017-01-01 7:00,118,8,63,0
2017-01-01 7:00,118,9,38,0
2017-01-01 7:00,119,1,0.004,0
2017-01-01 7:00,119,3,0.026,0
2017-01-01 7:00,119,5,1.3,0
2017-01-01 7:00,119,6,0.004,0
2017-01-01 7:00,119,8,58,0
2017-01-01 7:00,119,9,49,0
2017-01-01 7:00,120,1,0.005,0
2017-01-01 7:00,120,3,0.048,0
2017-01-01 7:00,120,5,1.2,0
2017-01-01 7:00,120,6,0.003,0
2017-01-01 7:00,120,8,61,0
2017-01-01 7:00,120,9,46,0
2017-01-01 7:00,121,1,0.005,0
2017-01-01 7:00,121,3,0.056,0
2017-01-01 7:00,121,5,1.4,0
2017-01-01 7:00,121,6,0.004,0
2017-01-01 7:00,121,8,62,0
2017-01-01 7:00,121,9,49,0
2017-01-01 7:00,122,1,0.005,0
2017-01-01 7:00,122,3,0.031,0
2017-01-01 7:00,122,5,2,9
2017-01-01 7:00,122,6,0.004,0
2017-01-01 7:00,122,8,77,0
2017-01-01 7:00,122,9,38,0
2017-01-01 7:00,123,1,0.004,0
2017-01-01 7:00,123,3,0.03,0
2017-01-01 7:00,123,5,0.7,0
2017-01-01 7:00,123,6,0.001,0
2017-01-01 7:00,123,8,59,0
2017-01-01 7:00,123,9,50,0
2017-01-01 7:00,124,1,0.005,0
2017-01-01 7:00,124,3,0.027,0
2017-01-01 7:00,124,5,1.2,0
2017-01-01 7:00,124,6,0.003,0
2017-01-01 7:00,124,8,47,0
2017-01-01 7:00,124,9,52,9
2017-01-01 7:00,125,1,0.003,0
2017-01-01 7:00,125,3,0.03,0
2017-01-01 7:00,125,5,0.8,0
2017-01-01 7:00,125,6,0.002,0
2017-01-01 7:00,125,8,77,0
2017-01-01 7:00,125,9,44,0
2017-01-01 8:00,101,1,0.004,0
2017-01-01 8:00,101,3,0.047,0
2017-01-01 8:00,101,5,1.1,0
2017-01-01 8:00,101,6,0.002,0
2017-01-01 8:00,101,8,72,0
2017-01-01 8:00,101,9,60,0
2017-01-01 8:00,102,1,0.005,0
2017-01-01 8:00,102,3,0.046,0
2017-01-01 8:00,102,5,0.9,0
2017-01-01 8:00,102,6,0.002,0
2017-01-01 8:00,102,8,70,0
2017-01-01 8:00,102,9,55,0
2017-01-01 8:00,103,1,0.004,0
2017-01-01 8:00,103,3,0.033,0
2017-01-01 8:00,103,5,1.2,0
2017-01-01 8:00,103,6,0.002,0
2017-01-01 8:00,103,8,67,0
2017-01-01 8:00,103,9,69,9
2017-01-01 8:00,104,1,0.005,0
2017-01-01 8:00,104,3,0.043,0
2017-01-01 8:00,104,5,0.8,0
2017-01-01 8:00,104,6,0.004,0
2017-01-01 8:00,104,8,48,0
2017-01-01 8:00,104,9,33,0
2017-01-01 8:00,105,1,0.005,0
2017-01-01 8:00,105,3,0.034,0
2017-01-01 8:00,105,5,0.7,0
2017-01-01 8:00,105,6,0.004,0
2017-01-01 8:00,105,8,87,0
2017-01-01 8:00,105,9,44,0
2017-01-01 8:00,106,1,0.004,0
2017-01-01 8:00,106,3,0.048,0
2017-01-01 8:00,106,5,1.1,0
2017-01-01 8:00,106,6,0.003,0
2017-01-01 8:00,106,8,67,0
2017-01-01 8:00,106,9,59,0
2017-01-01 8:00,107,1,0.005,0
2017-01-01 8:00,107,3,0.041,0
2017-01-01 8:00,107,5,0.9,0
2017-01-01 8:00,107,6,0.002,0
2017-01-01 8:00,107,8,58,0
2017-01-01 8:00,107,9,35,0
2017-01-01 8:00,108,1,0.004,0
2017-01-01 8:00,108,3,0.038,0
2017-01-01 8:00,108,5,0.8,0
2017-01-01 8:00,108,6,0.004,0
2017-01-01 8:00,108,8,69,0
2017-01-01 8:00,108,9,63,0
2017-01-01 8:00,109,1,0.005,0
2017-01-01 8:00,109,3,0.04,0
2017-01-01 8:00,109,5,1.1,0
2017-01-01 8:00,109,6,0.002,0
2017-01-01 8:00,109,8,77,0
2017-01-01 8:00,109,9,51,0
2017-01-01 8:00,110,1,0.005,0
2017-01-01 8:00,110,3,0.041,0
2017-01-01 8:00,110,5,1,0
2017-01-01 8:00,110,6,0.002,0
2017-01-01 8:00,110,8,76,0
2017-01-01 8:00,110,9,52,0
2017-01-01 8:00,111,1,0.004,0
2017-01-01 8:00,111,3,0.038,0
2017-01-01 8:00,111,5,0.9,0
2017-01-01 8:00,111,6,0.002,0
2017-01-01 8:00,111,8,57,0
2017-01-01 8:00,111,9,33,0
2017-01-01 8:00,112,1,0.004,0
2017-01-01 8:00,112,3,0.039,0
2017-01-01 8:00,112,5,1,0
2017-01-01 8:00,112,6,0.002,0
2017-01-01 8:00,112,8,67,0
2017-01-01 8:00,112,9,52,0
2017-01-01 8:00,113,1,0.005,0
2017-01-01 8:00,113,3,0.043,0
2017-01-01 8:00,113,5,0.8,0
2017-01-01 8:00,113,6,0.002,0
2017-01-01 8:00,113,8,73,0
2017-01-01 8:00,113,9,44,0
2017-01-01 8:00,114,1,0.007,0
2017-01-01 8:00,114,3,0.045,0
2017-01-01 8:00,114,5,1.1,0
2017-01-01 8:00,114,6,0.002,0
2017-01-01 8:00,114,8,76,0
2017-01-01 8:00,114,9,60,0
2017-01-01 8:00,115,1,0.005,0
2017-01-01 8:00,115,3,0.039,0
2017-01-01 8:00,115,5,1.1,0
2017-01-01 8:00,115,6,0.002,0
2017-01-01 8:00,115,8,72,0
2017-01-01 8:00,115,9,48,0
2017-01-01 8:00,116,1,0.006,0
2017-01-01 8:00,116,3,0.049,0
2017-01-01 8:00,116,5,1.1,0
2017-01-01 8:00,116,6,0.001,0
2017-01-01 8:00,116,8,71,0
2017-01-01 8:00,116,9,43,0
2017-01-01 8:00,117,1,0.006,0
2017-01-01 8:00,117,3,0.032,0
2017-01-01 8:00,117,5,1,0
2017-01-01 8:00,117,6,0.003,0
2017-01-01 8:00,117,8,63,0
2017-01-01 8:00,117,9,42,0
2017-01-01 8:00,118,1,0.003,0
2017-01-01 8:00,118,3,0.052,0
2017-01-01 8:00,118,5,1.2,0
2017-01-01 8:00,118,6,0.002,0
2017-01-01 8:00,118,8,66,0
2017-01-01 8:00,118,9,45,0
2017-01-01 8:00,119,1,0.004,0
2017-01-01 8:00,119,3,0.026,0
2017-01-01 8:00,119,5,1.3,0
2017-01-01 8:00,119,6,0.004,0
2017-01-01 8:00,119,8,45,0
2017-01-01 8:00,119,9,42,0
2017-01-01 8:00,120,1,0.005,0
2017-01-01 8:00,120,3,0.049,0
2017-01-01 8:00,120,5,1.3,0
2017-01-01 8:00,120,6,0.003,0
2017-01-01 8:00,120,8,64,0
2017-01-01 8:00,120,9,51,0
2017-01-01 8:00,121,1,0.005,0
2017-01-01 8:00,121,3,0.063,0
2017-01-01 8:00,121,5,1.4,0
2017-01-01 8:00,121,6,0.004,0
2017-01-01 8:00,121,8,68,0
2017-01-01 8:00,121,9,52,0
2017-01-01 8:00,122,1,0.005,0
2017-01-01 8:00,122,3,0.03,0
2017-01-01 8:00,122,5,1,0
2017-01-01 8:00,122,6,0.005,0
2017-01-01 8:00,122,8,73,0
2017-01-01 8:00,122,9,41,0
2017-01-01 8:00,123,1,0.004,0
2017-01-01 8:00,123,3,0.031,0
2017-01-01 8:00,123,5,0.8,0
2017-01-01 8:00,123,6,0.002,0
2017-01-01 8:00,123,8,59,0
2017-01-01 8:00,123,9,44,0
2017-01-01 8:00,124,1,0.005,0
2017-01-01 8:00,124,3,0.03,0
2017-01-01 8:00,124,5,1.2,0
2017-01-01 8:00,124,6,0.003,0
2017-01-01 8:00,124,8,56,0
2017-01-01 8:00,124,9,44,0
2017-01-01 8:00,125,1,0.003,0
2017-01-01 8:00,125,3,0.03,0
2017-01-01 8:00,125,5,0.8,0
2017-01-01 8:00,125,6,0.002,0
2017-01-01 8:00,125,8,73,0
2017-01-01 8:00,125,9,40,0
2017-01-01 9:00,101,1,0.003,0
2017-01-01 9:00,101,3,0.047,0
2017-01-01 9:00,101,5,1.1,0
2017-01-01 9:00,101,6,0.002,0
2017-01-01 9:00,101,8,74,0
2017-01-01 9:00,101,9,63,0
2017-01-01 9:00,102,1,0.005,0
2017-01-01 9:00,102,3,0.046,0
2017-01-01 9:00,102,5,0.9,0
2017-01-01 9:00,102,6,0.002,0
2017-01-01 9:00,102,8,73,0
2017-01-01 9:00,102,9,55,0
2017-01-01 9:00,103,1,0.004,0
2017-01-01 9:00,103,3,0.034,0
2017-01-01 9:00,103,5,1.3,0
2017-01-01 9:00,103,6,0.002,0
2017-01-01 9:00,103,8,70,0
2017-01-01 9:00,103,9,74,9
2017-01-01 9:00,104,1,0.005,0
2017-01-01 9:00,104,3,0.042,0
2017-01-01 9:00,104,5,0.6,0
2017-01-01 9:00,104,6,0.005,0
2017-01-01 9:00,104,8,59,0
2017-01-01 9:00,104,9,41,0
2017-01-01 9:00,105,1,0.005,0
2017-01-01 9:00,105,3,0.036,0
2017-01-01 9:00,105,5,0.8,0
2017-01-01 9:00,105,6,0.005,0
